specialty cheese,chewing gum,,,,,,,,,,,,
frankfurter,sausage,pork,onions,other vegetables,rolls/buns,semi-finished bread,newspapers,shopping bags,,,,,
tropical fruit,pip fruit,yogurt,frozen vegetables,pastry,bottled beer,,,,,,,,
frankfurter,chicken,pork,citrus fruit,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,butter milk,beverages,sliced cheese,frozen vegetables
other vegetables,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
soda,,,,,,,,,,,,,
chicken,other vegetables,whipped/sour cream,sliced cheese,frozen vegetables,frozen meals,fruit/vegetable juice,long life bakery product,specialty chocolate,,,,,
other vegetables,whipped/sour cream,processed cheese,frozen fruits,domestic eggs,rolls/buns,cereals,dog food,specialty chocolate,chocolate marshmallow,napkins,shopping bags,,
whole milk,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,yogurt,cream cheese ,meat spreads,bottled water,soda,,,,,,
sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,bottled water,,,,,,,
pork,root vegetables,onions,other vegetables,whole milk,butter,frozen vegetables,domestic eggs,rolls/buns,bottled beer,canned beer,napkins,,
bottled water,misc. beverages,,,,,,,,,,,,
butter milk,ice cream,long life bakery product,chewing gum,detergent,,,,,,,,,
soda,candy,,,,,,,,,,,,
chicken,citrus fruit,berries,root vegetables,yogurt,soda,,,,,,,,
frankfurter,tropical fruit,dessert,UHT-milk,frozen dessert,pastry,artif. sweetener,mustard,canned fruit,hygiene articles,,,,
frankfurter,whole milk,frozen meals,domestic eggs,white bread,pastry,bottled beer,chocolate,,,,,,
sausage,whole milk,butter,domestic eggs,white bread,margarine,candy,softener,flower (seeds),shopping bags,,,,
chicken,pip fruit,frozen vegetables,,,,,,,,,,,
beverages,cream cheese ,rolls/buns,candy,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,
pork,whipped/sour cream,hard cheese,cream cheese ,spread cheese,mayonnaise,white bread,bottled water,soda,fruit/vegetable juice,,,,
frankfurter,meat,pork,beef,hamburger meat,citrus fruit,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,cat food,,
soda,,,,,,,,,,,,,
whipped/sour cream,pet care,soda,canned beer,softener,shopping bags,,,,,,,,
sausage,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,brown bread,cat food,bottled water,,,,,
root vegetables,other vegetables,whole milk,margarine,,,,,,,,,,
liquor,,,,,,,,,,,,,
frankfurter,root vegetables,onions,other vegetables,butter,domestic eggs,pasta,canned beer,,,,,,
coffee,,,,,,,,,,,,,
butter,UHT-milk,frozen vegetables,ketchup,bottled water,soda,bottled beer,,,,,,,
soda,bottled beer,liquor,,,,,,,,,,,
seasonal products,shopping bags,,,,,,,,,,,,
frankfurter,chicken,pork,beef,hamburger meat,tropical fruit,berries,whole milk,pastry,roll products ,oil,margarine,sugar,artif. sweetener
canned beer,white wine,specialty chocolate,seasonal products,shopping bags,,,,,,,,,
other vegetables,whole milk,butter,cream cheese ,brown bread,pastry,ready soups,seasonal products,hair spray,newspapers,shopping bags,,,
pastry,flour,sugar,baking powder,coffee,canned beer,shopping bags,,,,,,,
pet care,waffles,,,,,,,,,,,,
baking powder,rum,,,,,,,,,,,,
sausage,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,
berries,whipped/sour cream,oil,dog food,liquor,dishes,shopping bags,,,,,,,
tropical fruit,rolls/buns,,,,,,,,,,,,
soda,,,,,,,,,,,,,
beef,salty snack,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,sliced cheese,frozen dessert,brown bread,pastry,semi-finished bread,canned fish,cat food,soda,napkins,newspapers,shopping bags
finished products,chicken,citrus fruit,root vegetables,other vegetables,dessert,domestic eggs,spices,pickled vegetables,bottled water,soda,popcorn,chocolate marshmallow,detergent
chewing gum,,,,,,,,,,,,,
curd,yogurt,whipped/sour cream,ice cream,,,,,,,,,,
chicken,berries,other vegetables,pastry,roll products ,oil,sugar,,,,,,,
bottled beer,,,,,,,,,,,,,
herbs,whole milk,sliced cheese,rolls/buns,pastry,bottled water,waffles,,,,,,,
yogurt,,,,,,,,,,,,,
sausage,root vegetables,sugar,sweet spreads,fruit/vegetable juice,bottled beer,salty snack,shopping bags,,,,,,
sausage,pip fruit,other vegetables,whole milk,butter,dessert,butter milk,yogurt,whipped/sour cream,hard cheese,mayonnaise,oil,mustard,baking powder
tropical fruit,dessert,yogurt,syrup,hygiene articles,,,,,,,,,
white wine,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,chicken,pork,root vegetables,whole milk,whipped/sour cream,sliced cheese,frozen vegetables,bottled water,fruit/vegetable juice,salty snack,long life bakery product
canned beer,,,,,,,,,,,,,
chicken,citrus fruit,onions,other vegetables,whole milk,frozen fish,roll products ,flour,sugar,pickled vegetables,,,,
turkey,citrus fruit,butter,whipped/sour cream,hard cheese,white bread,,,,,,,,
curd cheese,rolls/buns,cake bar,,,,,,,,,,,
berries,root vegetables,other vegetables,butter milk,yogurt,mayonnaise,zwieback,shopping bags,,,,,,
tropical fruit,root vegetables,other vegetables,whipped/sour cream,specialty cheese,rolls/buns,nut snack,,,,,,,
frankfurter,bottled beer,liquor,,,,,,,,,,,
coffee,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
onions,whole milk,,,,,,,,,,,,
domestic eggs,white bread,specialty fat,mustard,specialty vegetables,,,,,,,,,
other vegetables,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,whole milk,butter,rolls/buns,baking powder,cooking chocolate,specialty chocolate,male cosmetics,,,,
sausage,finished products,hamburger meat,citrus fruit,tropical fruit,pip fruit,other vegetables,butter,UHT-milk,specialty cheese,pastry,roll products ,pasta,organic products
citrus fruit,other vegetables,whole milk,butter,pastry,oil,bottled water,bottled beer,detergent,,,,,
pork,citrus fruit,other vegetables,dessert,white bread,kitchen towels,candles,newspapers,,,,,,
pork,whole milk,yogurt,UHT-milk,sliced cheese,ice cream,soda,fruit/vegetable juice,napkins,,,,,
root vegetables,onions,other vegetables,whole milk,butter,yogurt,soft cheese,domestic eggs,rice,bottled water,soda,,,
sausage,citrus fruit,root vegetables,whole milk,waffles,chocolate marshmallow,,,,,,,,
bottled beer,,,,,,,,,,,,,
herbs,whole milk,yogurt,hard cheese,domestic eggs,flour,margarine,sugar,baking powder,canned fish,misc. beverages,canned beer,,
soda,specialty bar,,,,,,,,,,,,
tropical fruit,bottled water,bottled beer,hygiene articles,,,,,,,,,,
sausage,citrus fruit,canned fish,waffles,,,,,,,,,,
soda,,,,,,,,,,,,,
tropical fruit,chewing gum,specialty chocolate,chocolate marshmallow,,,,,,,,,,
sausage,,,,,,,,,,,,,
whole milk,white bread,fruit/vegetable juice,long life bakery product,cake bar,,,,,,,,,
beverages,frozen meals,specialty bar,candy,,,,,,,,,,
liver loaf,chicken,turkey,berries,packaged fruit/vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,bottled water,soda,bathroom cleaner,
frankfurter,sausage,pork,root vegetables,whole milk,yogurt,frozen meals,bottled beer,,,,,,
yogurt,bottled water,soda,bottled beer,chocolate,female sanitary products,,,,,,,,
other vegetables,canned fish,soda,shopping bags,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,
whole milk,dessert,pastry,bottled water,soda,long life bakery product,chocolate,napkins,cling film/bags,,,,,
pork,rolls/buns,liquor,salty snack,popcorn,,,,,,,,,
berries,,,,,,,,,,,,,
berries,,,,,,,,,,,,,
other vegetables,whole milk,fruit/vegetable juice,chocolate,,,,,,,,,,
chicken,beef,root vegetables,whole milk,curd,whipped/sour cream,flour,oil,sugar,salty snack,,,,
root vegetables,other vegetables,mayonnaise,soda,chocolate,specialty chocolate,,,,,,,,
tropical fruit,,,,,,,,,,,,,
citrus fruit,tropical fruit,coffee,soda,fruit/vegetable juice,canned beer,candy,,,,,,,
frankfurter,citrus fruit,berries,whole milk,yogurt,domestic eggs,salt,waffles,cake bar,,,,,
misc. beverages,,,,,,,,,,,,,
pip fruit,bottled water,soda,fruit/vegetable juice,canned beer,newspapers,,,,,,,,
sausage,pastry,waffles,,,,,,,,,,,
rolls/buns,candy,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,
sausage,root vegetables,yogurt,brown bread,,,,,,,,,,
syrup,,,,,,,,,,,,,
pip fruit,UHT-milk,semi-finished bread,cat food,bottled water,chocolate,candy,shopping bags,,,,,,
whole milk,pastry,newspapers,,,,,,,,,,,
frankfurter,root vegetables,onions,canned beer,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,jam,fruit/vegetable juice,chocolate,dishes,newspapers,,,,,,
bottled water,canned beer,white wine,,,,,,,,,,,
whole milk,whipped/sour cream,rolls/buns,shopping bags,,,,,,,,,,
whole milk,dessert,brown bread,specialty bar,,,,,,,,,,
finished products,frozen meals,chocolate,shopping bags,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,
pork,beef,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,butter milk,processed cheese,margarine,,,,,,,,
sausage,root vegetables,bottled beer,skin care,,,,,,,,,,
sausage,organic sausage,pip fruit,butter,brown bread,soda,,,,,,,,
bottled water,soda,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,
pork,candy,,,,,,,,,,,,
frozen meals,specialty bar,,,,,,,,,,,,
tropical fruit,berries,whole milk,white bread,margarine,fruit/vegetable juice,hygiene articles,napkins,shopping bags,,,,,
ham,tropical fruit,whole milk,dessert,butter milk,yogurt,hard cheese,processed cheese,white bread,cat food,fruit/vegetable juice,napkins,,
tropical fruit,other vegetables,butter,whipped/sour cream,semi-finished bread,vinegar,fruit/vegetable juice,chocolate,shopping bags,,,,,
whole milk,whipped/sour cream,,,,,,,,,,,,
whole milk,curd,pastry,fruit/vegetable juice,newspapers,,,,,,,,,
misc. beverages,,,,,,,,,,,,,
finished products,fruit/vegetable juice,white wine,chocolate,pot plants,,,,,,,,,
berries,whole milk,butter,domestic eggs,cake bar,,,,,,,,,
other vegetables,bottled beer,canned beer,white wine,detergent,softener,newspapers,,,,,,,
berries,whipped/sour cream,cake bar,,,,,,,,,,,
onions,whole milk,butter,yogurt,frozen fish,fruit/vegetable juice,,,,,,,,
yogurt,,,,,,,,,,,,,
berries,fruit/vegetable juice,waffles,specialty bar,,,,,,,,,,
shopping bags,,,,,,,,,,,,,
whole milk,yogurt,bottled water,,,,,,,,,,,
turkey,pip fruit,other vegetables,dessert,brown bread,soda,,,,,,,,
pip fruit,root vegetables,whole milk,yogurt,white bread,soda,chocolate,hygiene articles,,,,,,
pip fruit,rolls/buns,bottled water,soda,newspapers,,,,,,,,,
other vegetables,whole milk,brown bread,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,whipped/sour cream,domestic eggs,pastry,baking powder,,,,,,
pastry,bottled water,newspapers,,,,,,,,,,,
newspapers,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
ham,pork,whole milk,pastry,roll products ,flour,sweet spreads,soda,bottled beer,,,,,
whole milk,baking powder,waffles,cleaner,newspapers,,,,,,,,,
beef,whole milk,butter,yogurt,frozen vegetables,domestic eggs,rolls/buns,coffee,bottled beer,skin care,,,,
pip fruit,other vegetables,curd,yogurt,whipped/sour cream,sugar,canned vegetables,fruit/vegetable juice,,,,,,
beef,onions,whole milk,napkins,,,,,,,,,,
seasonal products,,,,,,,,,,,,,
other vegetables,butter milk,,,,,,,,,,,,
whole milk,cocoa drinks,,,,,,,,,,,,
root vegetables,other vegetables,rolls/buns,light bulbs,,,,,,,,,,
pork,frozen vegetables,oil,,,,,,,,,,,
pork,whole milk,UHT-milk,newspapers,,,,,,,,,,
newspapers,flower soil/fertilizer,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,
beef,other vegetables,UHT-milk,margarine,fruit/vegetable juice,newspapers,,,,,,,,
sausage,ham,whole milk,rolls/buns,fruit/vegetable juice,red/blush wine,chocolate,specialty chocolate,candy,house keeping products,shopping bags,,,
brown bread,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,
pork,whole milk,butter,curd cheese,frozen vegetables,rolls/buns,brown bread,pastry,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,
hamburger meat,other vegetables,whole milk,pot plants,,,,,,,,,,
root vegetables,herbs,other vegetables,whole milk,yogurt,rolls/buns,flour,margarine,cereals,fruit/vegetable juice,pot plants,,,
chewing gum,,,,,,,,,,,,,
other vegetables,whole milk,brown bread,canned beer,,,,,,,,,,
tropical fruit,whole milk,curd,yogurt,whipped/sour cream,soft cheese,domestic eggs,napkins,,,,,,
frankfurter,soda,newspapers,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
chicken,beef,hamburger meat,pip fruit,grapes,root vegetables,whole milk,butter,dessert,yogurt,whipped/sour cream,cream cheese ,pastry,bottled water
whole milk,,,,,,,,,,,,,
citrus fruit,whole milk,,,,,,,,,,,,
pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,bottled beer,kitchen towels,,,,,
whole milk,curd,baking powder,,,,,,,,,,,
hamburger meat,soft cheese,white bread,pastry,,,,,,,,,,
soft cheese,,,,,,,,,,,,,
sausage,chicken,pork,beef,root vegetables,other vegetables,yogurt,mayonnaise,spices,chocolate,candles,,,
pork,root vegetables,yogurt,UHT-milk,vinegar,oil,soda,newspapers,,,,,,
pork,beef,hamburger meat,other vegetables,whole milk,rolls/buns,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,bottled water,,,,,,,,
frankfurter,sausage,pork,onions,herbs,whole milk,sliced cheese,curd cheese,domestic eggs,rolls/buns,bottled beer,candy,,
canned beer,,,,,,,,,,,,,
sausage,chicken,whole milk,butter,beverages,white wine,,,,,,,,
root vegetables,soda,liquor,,,,,,,,,,,
soda,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,domestic eggs,pastry,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,rolls/buns,brown bread,canned beer,newspapers,pot plants,,,,,
brown bread,,,,,,,,,,,,,
other vegetables,curd,,,,,,,,,,,,
beef,other vegetables,soft cheese,pastry,long life bakery product,specialty chocolate,,,,,,,,
long life bakery product,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,specialty cheese,baking powder,bottled water,detergent,newspapers,,,,,,
onions,whole milk,domestic eggs,rolls/buns,margarine,bottled water,newspapers,,,,,,,
pork,domestic eggs,roll products ,misc. beverages,,,,,,,,,,
frankfurter,beef,grapes,other vegetables,bottled beer,red/blush wine,napkins,newspapers,,,,,,
ham,UHT-milk,cream cheese ,coffee,bottled water,napkins,,,,,,,,
tropical fruit,grapes,,,,,,,,,,,,
rolls/buns,white bread,coffee,,,,,,,,,,,
frankfurter,hamburger meat,berries,onions,other vegetables,whole milk,curd,dessert,rolls/buns,cake bar,newspapers,,,
whole milk,butter,soft cheese,,,,,,,,,,,
other vegetables,whole milk,curd,cream cheese ,frozen vegetables,roll products ,sugar,soda,bottled beer,salty snack,popcorn,,,
root vegetables,onions,other vegetables,,,,,,,,,,,
rolls/buns,brown bread,soda,,,,,,,,,,,
pip fruit,root vegetables,onions,other vegetables,frozen vegetables,pastry,,,,,,,,
rolls/buns,,,,,,,,,,,,,
frankfurter,chicken,root vegetables,whole milk,domestic eggs,canned fruit,flower (seeds),,,,,,,
frankfurter,sausage,beef,tropical fruit,berries,root vegetables,other vegetables,whole milk,yogurt,beverages,soft cheese,specialty cheese,frozen fish,rolls/buns
citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,,,,,,,,,
pastry,,,,,,,,,,,,,
other vegetables,whole milk,frozen vegetables,semi-finished bread,vinegar,dog food,salty snack,long life bakery product,pot plants,,,,,
ham,whole milk,white bread,newspapers,,,,,,,,,,
cat food,newspapers,shopping bags,,,,,,,,,,,
pork,citrus fruit,other vegetables,whole milk,butter,whipped/sour cream,ice cream,margarine,sugar,baking powder,coffee,newspapers,,
citrus fruit,whole milk,yogurt,whipped/sour cream,rolls/buns,,,,,,,,,
sausage,whole milk,sliced cheese,rolls/buns,brown bread,bottled beer,,,,,,,,
soda,cling film/bags,house keeping products,,,,,,,,,,,
citrus fruit,butter,condensed milk,frozen meals,margarine,male cosmetics,newspapers,,,,,,,
other vegetables,salt,sweet spreads,,,,,,,,,,,
ham,tropical fruit,white bread,pastry,waffles,specialty bar,,,,,,,,
sausage,rolls/buns,shopping bags,,,,,,,,,,,
sausage,chicken,root vegetables,other vegetables,yogurt,whipped/sour cream,rolls/buns,pastry,,,,,,
sausage,citrus fruit,yogurt,tidbits,domestic eggs,rolls/buns,meat spreads,soda,,,,,,
sausage,ham,tropical fruit,whole milk,yogurt,spread cheese,rolls/buns,zwieback,long life bakery product,napkins,newspapers,,,
hygiene articles,house keeping products,,,,,,,,,,,,
beef,citrus fruit,tropical fruit,whole milk,butter milk,frozen vegetables,rolls/buns,brown bread,pickled vegetables,,,,,
canned beer,,,,,,,,,,,,,
onions,other vegetables,whole milk,butter,butter milk,whipped/sour cream,ice cream,rolls/buns,bottled beer,long life bakery product,dental care,napkins,newspapers,
sausage,citrus fruit,root vegetables,other vegetables,rolls/buns,soda,fruit/vegetable juice,bottled beer,dental care,,,,,
sausage,other vegetables,rolls/buns,canned vegetables,coffee,soda,dish cleaner,,,,,,,
yogurt,rolls/buns,brown bread,salty snack,pot plants,,,,,,,,,
chicken,herbs,other vegetables,butter,brown bread,pastry,margarine,candy,,,,,,
beef,hamburger meat,pip fruit,root vegetables,whole milk,butter milk,yogurt,whipped/sour cream,pasta,sugar,cereals,,,
UHT-milk,rolls/buns,,,,,,,,,,,,
pork,margarine,dishes,,,,,,,,,,,
tropical fruit,berries,herbs,rice,shopping bags,,,,,,,,,
canned vegetables,white wine,newspapers,flower soil/fertilizer,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,rolls/buns,margarine,instant coffee,soda,newspapers,,,,
sausage,chicken,whole milk,processed cheese,frozen vegetables,rolls/buns,rice,margarine,sugar,canned fruit,pickled vegetables,hygiene articles,,
frankfurter,rolls/buns,dishes,shopping bags,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,
pickled vegetables,bottled water,fruit/vegetable juice,newspapers,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whole milk,butter,curd,oil,canned vegetables,hygiene articles,newspapers,,,,
potato products,bottled water,soda,bottled beer,,,,,,,,,,
turkey,root vegetables,other vegetables,whole milk,rolls/buns,bottled water,detergent,dishes,,,,,,
sausage,UHT-milk,pastry,margarine,canned fish,cat food,waffles,,,,,,,
white wine,red/blush wine,,,,,,,,,,,,
hamburger meat,citrus fruit,herbs,other vegetables,whole milk,butter,domestic eggs,pasta,Instant food products,canned fruit,pickled vegetables,bottled water,misc. beverages,bottled beer
chicken,root vegetables,onions,other vegetables,whole milk,butter,yogurt,hard cheese,specialty cheese,rice,sugar,,,
turkey,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,packaged fruit/vegetables,whole milk,butter milk,yogurt,specialty cheese,rolls/buns,oil,cat food
dessert,cat food,newspapers,,,,,,,,,,,
tropical fruit,whole milk,butter,domestic eggs,bottled water,misc. beverages,canned beer,liqueur,,,,,,
beef,citrus fruit,tropical fruit,pip fruit,berries,root vegetables,other vegetables,whole milk,dessert,sliced cheese,rolls/buns,flour,sugar,pickled vegetables
pork,beef,root vegetables,other vegetables,frozen vegetables,margarine,white wine,,,,,,,
white bread,,,,,,,,,,,,,
root vegetables,whole milk,honey,pudding powder,newspapers,,,,,,,,,
frankfurter,bottled beer,,,,,,,,,,,,
citrus fruit,baking powder,sweet spreads,nut snack,,,,,,,,,,
rolls/buns,pastry,,,,,,,,,,,,
tropical fruit,whole milk,curd,yogurt,rolls/buns,specialty bar,,,,,,,,
cream cheese ,fruit/vegetable juice,,,,,,,,,,,,
sausage,ham,pork,other vegetables,whole milk,dessert,whipped/sour cream,semi-finished bread,pudding powder,fruit/vegetable juice,salty snack,long life bakery product,,
turkey,pork,citrus fruit,pip fruit,frozen meals,waffles,chocolate,hygiene articles,shopping bags,,,,,
frankfurter,sausage,liver loaf,beef,tropical fruit,pip fruit,root vegetables,onions,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,cream cheese 
chicken,pork,whole milk,coffee,soda,canned beer,napkins,newspapers,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,frozen vegetables,domestic eggs,red/blush wine,,,,,,,
